"Nom de l’activité";"Spécialité";"Description";"Nom du centre de santé";"Jour";"Heure de début";"Heure de fin";"Adresse - nom du centre";"Adresse - rue";"Adresse - code postal";"Adresse - ville";"Numéro de téléphone";"Adresse mail";"Site internet";"Latitude";"Longitude"
"Consultation";"Rhumatologie";"La rhumatologie s'intéresse au diagnostic et au traitement des maladies de l'appareil locomoteur (os, articulations, muscles, tendons, ligaments), des maladies neurologiques (sciatique), des rhumatismes, des maladies auto-immunes avec des signes extra-art";"Centre de santé René Laborie";"Lundi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Rhumatologie";"La rhumatologie s'intéresse au diagnostic et au traitement des maladies de l'appareil locomoteur (os, articulations, muscles, tendons, ligaments), des maladies neurologiques (sciatique), des rhumatismes, des maladies auto-immunes avec des signes extra-art";"Centre de santé René Laborie";"Mardi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Rhumatologie";"La rhumatologie s'intéresse au diagnostic et au traitement des maladies de l'appareil locomoteur (os, articulations, muscles, tendons, ligaments), des maladies neurologiques (sciatique), des rhumatismes, des maladies auto-immunes avec des signes extra-art";"Centre de santé René Laborie";"Mercredi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Rhumatologie";"La rhumatologie s'intéresse au diagnostic et au traitement des maladies de l'appareil locomoteur (os, articulations, muscles, tendons, ligaments), des maladies neurologiques (sciatique), des rhumatismes, des maladies auto-immunes avec des signes extra-art";"Centre de santé René Laborie";"Jeudi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Rhumatologie";"La rhumatologie s'intéresse au diagnostic et au traitement des maladies de l'appareil locomoteur (os, articulations, muscles, tendons, ligaments), des maladies neurologiques (sciatique), des rhumatismes, des maladies auto-immunes avec des signes extra-art";"Centre de santé René Laborie";"Jeudi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Tabacologie";"La tabacologie s'intéresse au mécanisme de la dépendance au tabac et à son traitement .";"Centre de santé René Laborie";"Lundi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Tabacologie";"La tabacologie s'intéresse au mécanisme de la dépendance au tabac et à son traitement .";"Centre de santé René Laborie";"Mercredi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Urologie";"L'urologie-andrologie s'intéresse au diagnostic et au traitement des maladies des voies urinaires (rein, uretère, vessie, urètre) mais aussi des voies génitales de l'homme (prostate, vésicules séminales, testicules), ainsi que des troubles de la fertilité";"Centre de santé René Laborie";"Lundi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre de santé René Laborie";"Lundi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre de santé René Laborie";"Mardi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre de santé René Laborie";"Mardi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre de santé René Laborie";"Mercredi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre de santé René Laborie";"Mercredi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre de santé René Laborie";"Jeudi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre de santé René Laborie";"Jeudi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre de santé René Laborie";"Vendredi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Consultation";"Orthoptie";"L'orthoptie s'exerce sur prescription et s'intéresse au dépistage (glaucome, DMLA), a la rééducation (strabisme) et à l'exploration fonctionnelle des troubles de la vision. Sa fonction s'étend du nourrisson à la personne âgées.";"Centre de santé René Laborie";"Samedi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Echographie cardiaque";"Echographie";"Technique d'imagerie indolore employant des ultrasons, permettant de visualiser sur un écran, un ou plusieurs organes ";"Centre de santé René Laborie";"Mardi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Echographie cardiaque";"Echographie";"Technique d'imagerie indolore employant des ultrasons, permettant de visualiser sur un écran, un ou plusieurs organes ";"Centre de santé René Laborie";"Mercredi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Echographie générale";"Echographie";"Technique d'imagerie indolore employant des ultrasons, permettant de visualiser sur un écran, un ou plusieurs organes ";"Centre de santé René Laborie";"Lundi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Echographie générale";"Echographie";"Technique d'imagerie indolore employant des ultrasons, permettant de visualiser sur un écran, un ou plusieurs organes ";"Centre de santé René Laborie";"Mardi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Echographie générale";"Echographie";"Technique d'imagerie indolore employant des ultrasons, permettant de visualiser sur un écran, un ou plusieurs organes ";"Centre de santé René Laborie";"Jeudi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Echographie générale";"Echographie";"Technique d'imagerie indolore employant des ultrasons, permettant de visualiser sur un écran, un ou plusieurs organes ";"Centre de santé René Laborie";"Jeudi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Echographie générale";"Echographie";"Technique d'imagerie indolore employant des ultrasons, permettant de visualiser sur un écran, un ou plusieurs organes ";"Centre de santé René Laborie";"Vendredi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Echographie générale";"Echographie";"Technique d'imagerie indolore employant des ultrasons, permettant de visualiser sur un écran, un ou plusieurs organes ";"Centre de santé René Laborie";"Vendredi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie ";"Ostéodensitométrie";"Technique qui permet d'apprécier la qualité du tissu osseux (sa densité) grâce à l'utilisation de l'absorption d'un rayonnement. Cet examen est particulièrement utilisé chez la femme ménopausée, afin de dépister un début d'ostéoporose.";"Centre de santé René Laborie";"Lundi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie ";"Ostéodensitométrie";"Technique qui permet d'apprécier la qualité du tissu osseux (sa densité) grâce à l'utilisation de l'absorption d'un rayonnement. Cet examen est particulièrement utilisé chez la femme ménopausée, afin de dépister un début d'ostéoporose.";"Centre de santé René Laborie";"Lundi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie ";"Ostéodensitométrie";"Technique qui permet d'apprécier la qualité du tissu osseux (sa densité) grâce à l'utilisation de l'absorption d'un rayonnement. Cet examen est particulièrement utilisé chez la femme ménopausée, afin de dépister un début d'ostéoporose.";"Centre de santé René Laborie";"Mardi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie ";"Ostéodensitométrie";"Technique qui permet d'apprécier la qualité du tissu osseux (sa densité) grâce à l'utilisation de l'absorption d'un rayonnement. Cet examen est particulièrement utilisé chez la femme ménopausée, afin de dépister un début d'ostéoporose.";"Centre de santé René Laborie";"Mardi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie ";"Ostéodensitométrie";"Technique qui permet d'apprécier la qualité du tissu osseux (sa densité) grâce à l'utilisation de l'absorption d'un rayonnement. Cet examen est particulièrement utilisé chez la femme ménopausée, afin de dépister un début d'ostéoporose.";"Centre de santé René Laborie";"Mercredi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie ";"Ostéodensitométrie";"Technique qui permet d'apprécier la qualité du tissu osseux (sa densité) grâce à l'utilisation de l'absorption d'un rayonnement. Cet examen est particulièrement utilisé chez la femme ménopausée, afin de dépister un début d'ostéoporose.";"Centre de santé René Laborie";"Mercredi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie ";"Ostéodensitométrie";"Technique qui permet d'apprécier la qualité du tissu osseux (sa densité) grâce à l'utilisation de l'absorption d'un rayonnement. Cet examen est particulièrement utilisé chez la femme ménopausée, afin de dépister un début d'ostéoporose.";"Centre de santé René Laborie";"Jeudi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie ";"Ostéodensitométrie";"Technique qui permet d'apprécier la qualité du tissu osseux (sa densité) grâce à l'utilisation de l'absorption d'un rayonnement. Cet examen est particulièrement utilisé chez la femme ménopausée, afin de dépister un début d'ostéoporose.";"Centre de santé René Laborie";"Jeudi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie ";"Ostéodensitométrie";"Technique qui permet d'apprécier la qualité du tissu osseux (sa densité) grâce à l'utilisation de l'absorption d'un rayonnement. Cet examen est particulièrement utilisé chez la femme ménopausée, afin de dépister un début d'ostéoporose.";"Centre de santé René Laborie";"Vendredi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie ";"Ostéodensitométrie";"Technique qui permet d'apprécier la qualité du tissu osseux (sa densité) grâce à l'utilisation de l'absorption d'un rayonnement. Cet examen est particulièrement utilisé chez la femme ménopausée, afin de dépister un début d'ostéoporose.";"Centre de santé René Laborie";"Vendredi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie";"Panoramique dentaire";"Radio effectuée avec un appareil spécial permettant de visualiser sur un seul cliché l'ensemble des arcades dentaires ";"Centre de santé René Laborie";"Lundi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie";"Panoramique dentaire";"Radio effectuée avec un appareil spécial permettant de visualiser sur un seul cliché l'ensemble des arcades dentaires ";"Centre de santé René Laborie";"Lundi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie";"Panoramique dentaire";"Radio effectuée avec un appareil spécial permettant de visualiser sur un seul cliché l'ensemble des arcades dentaires ";"Centre de santé René Laborie";"Mardi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie";"Panoramique dentaire";"Radio effectuée avec un appareil spécial permettant de visualiser sur un seul cliché l'ensemble des arcades dentaires ";"Centre de santé René Laborie";"Mardi";01:00:00 PM;06:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
"Imagerie";"Panoramique dentaire";"Radio effectuée avec un appareil spécial permettant de visualiser sur un seul cliché l'ensemble des arcades dentaires ";"Centre de santé René Laborie";"Mercredi";08:00:00 AM;12:00:00 PM;"René Laborie";"29, rue de Turbigo";75002;"Paris";"08 20 21 33 33";;;48.86;2.35
